clade_name	C1	C2	C3	C4	C5	C6	C7	C8	P1	P2	P3	P4	P5	P6	P7	P8
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Leuconostoc;s__Leuconostoc_lactis	0.0	3.91498	0.0	0.0	0.0	0.0	0.00109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus_raffinolactis	0.0	3.83877	0.0	0.0	0.0	0.0	0.00889	0.0	0.0523	0.0	0.0	0.0	0.0	0.0	0.0	0.12441
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus_lactis	0.0	1.68566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02683
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_pseudocatenulatum	0.0	1.68485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus_petauri	0.0	1.57742	0.0	0.0	0.0	0.0	0.56948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Faecalibacterium;s__Faecalibacterium_SGB7083	0.0	0.21418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus_salivarius	0.0	0.2135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.34036	0.0	3.89714	0.15527	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus_saerimneri	0.0	0.113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16111	0.0	0.92844	0.0	1.41457	0.00982	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus_mucosae	0.0	0.04752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella;s__Weissella_confusa	0.0	0.01284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter_glycyrrhizinilyticus	0.0	0.00168	0.10376	0.03446	0.05048	0.04978	0.60482	0.06605	0.12465	0.03468	0.12853	0.07576	0.07056	0.01448	0.05932	0.01825
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriales_unclassified;g__Gemmiger;s__Gemmiger_SGB1481	0.0	0.0	0.33971	0.04945	0.01514	0.04901	0.01726	0.19833	2.09855	0.0	0.08094	0.00181	0.23305	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola_plebeius	0.0	0.0	0.2185	0.08376	0.0078	0.0	0.31608	0.33119	0.217	0.06595	0.00793	0.0	0.0	0.0	0.12871	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Slackia;s__Slackia_faecicanis	0.0	0.0	0.17941	0.0	0.0	0.01392	0.0	0.0	0.0	0.0	0.21777	0.0	0.10737	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__GGB1354;s__GGB1354_SGB1818	0.0	0.0	0.14284	0.3681	0.06122	0.18117	0.38729	0.62661	0.73136	0.68484	0.02048	0.0	0.01746	0.0	0.66224	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus;s__Aerococcus_urinaeequi	0.0	0.0	0.10465	0.0	0.0	0.0	0.0	0.02488	0.0	0.0	0.0	0.0	0.0	0.00969	0.0	0.04197
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium_sp_AT4	0.0	0.0	0.10419	0.02611	0.08619	0.03246	0.03163	0.04631	0.77421	0.02949	0.0	0.0	3.01989	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__CFGB24868;o__OFGB24868;f__FGB24868;g__GGB44117;s__GGB44117_SGB1808	0.0	0.0	0.0825	0.26033	0.05342	0.01342	0.08192	0.26093	0.91567	0.09355	0.09414	0.0	0.05073	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus_equorum	0.0	0.0	0.07557	0.0	0.00465	0.0	0.0	0.02444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter_faecalis	0.0	0.0	0.06156	0.11192	0.12962	0.0	0.01255	0.05145	0.0	0.0	0.0	0.0	0.00548	0.01008	0.06653	1.38092
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola_coprocola	0.0	0.0	0.05949	0.07192	0.0	0.0	0.55697	0.05897	0.14049	0.07938	0.0	0.0	0.0	0.0	0.11491	0.0
k__Bacteria;p__Firmicutes;c__CFGB8822;o__OFGB8822;f__FGB8822;g__GGB42994;s__GGB42994_SGB4746	0.0	0.0	0.05452	0.03501	0.081	0.01632	0.01911	0.00304	0.33885	0.0	0.0	0.0	1.18217	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Jeotgalicoccus;s__Jeotgalicoccus_halotolerans	0.0	0.0	0.05351	0.09987	0.30229	0.0	0.0	0.10413	0.0	0.0	0.0	0.0	0.0	0.0	0.00268	0.02508
k__Bacteria;p__Firmicutes;c__Firmicutes_unclassified;o__Firmicutes_unclassified;f__Firmicutes_unclassified;g__GGB3680;s__GGB3680_SGB4994	0.0	0.0	0.05257	0.27612	0.4454	0.01275	0.06857	0.03888	0.05438	0.01924	0.0	0.0072	0.07647	0.0	0.05917	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__GGB47738;s__GGB47738_SGB65710	0.0	0.0	0.04189	0.0	0.0	0.00479	0.0	0.12154	0.07562	0.0	0.00251	0.0	0.09181	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella_SGB47280	0.0	0.0	0.04054	0.0	0.0	0.0	0.0	0.30521	0.18026	0.63702	0.0	0.0	0.0	0.0	0.80688	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Ruoffia;s__Ruoffia_tabacinasalis	0.0	0.0	0.03369	0.56598	0.2317	0.0	0.04475	0.01635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14237
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_pasteurianus	0.0	0.0	0.02839	0.0	0.0	0.0	0.0	0.0	0.12087	0.00272	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Vagococcus;s__Vagococcus_fluvialis	0.0	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14444
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_ammoniagenes	0.0	0.0	0.02477	0.0	0.05628	0.0	0.0	0.02655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00211
k__Bacteria;p__Firmicutes;c__CFGB28775;o__OFGB28775;f__FGB28775;g__GGB3511;s__GGB3511_SGB4688	0.0	0.0	0.02301	0.00275	0.01541	0.10269	0.14426	0.00456	0.02877	0.0	0.0	0.0	0.0363	0.0	0.0	0.04101
k__Bacteria;p__Firmicutes;c__CFGB43318;o__OFGB43318;f__FGB43318;g__GGB48540;s__GGB48540_SGB66598	0.0	0.0	0.02131	0.10283	0.14409	0.03637	0.42007	0.03898	0.08277	0.0	0.0	0.0	0.0478	0.0	0.01052	0.01927
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola_coprophilus	0.0	0.0	0.01846	0.0	0.0	0.0	0.0	0.03498	0.05584	0.0	0.0	0.0	0.0005	0.0	0.0	0.0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__GGB37269;s__GGB37269_SGB47247	0.0	0.0	0.01617	0.0	0.0	0.0	0.0	0.02135	0.00758	0.0	0.0	0.0	0.0359	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__CFGB1473;o__OFGB1473;f__FGB1473;g__GGB3730;s__GGB3730_SGB5060	0.0	0.0	0.01229	0.0	0.0	0.02351	0.0	0.0	0.0273	0.01492	0.05265	0.0	0.00709	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter_pasteurii	0.0	0.0	0.01064	0.38372	0.15194	0.0	0.0	0.05661	0.0	0.0	0.0	0.0	0.0	0.0	0.08527	0.60255
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae;g__GGB2738;s__GGB2738_SGB3684	0.0	0.0	0.01033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus_canis	0.0	0.0	0.00912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__CFGB2107;o__OFGB2107;f__FGB2107;g__GGB6020;s__GGB6020_SGB14985	0.0	0.0	0.00685	0.08197	0.08284	0.0	0.0	0.03859	0.3854	0.0	0.0	0.0	0.17936	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Jeotgalibaca;s__Jeotgalibaca_porci	0.0	0.0	0.00521	0.69894	0.1173	0.0	0.04321	0.00682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.52365
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Jeotgalibaca;s__Jeotgalibaca_dankookensis	0.0	0.0	0.00485	0.61765	0.32181	0.0	0.05483	0.03725	0.0	0.0	0.0	0.0	0.00081	0.0164	0.00103	0.98006
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus_alcedinis	0.0	0.0	0.00341	0.00991	0.0	0.0	0.02359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27447
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Metalysinibacillus;s__Metalysinibacillus_saudimassiliensis	0.0	0.0	0.00239	0.00893	0.0	0.0	0.0	0.00353	0.0	0.0	0.0	0.0	0.0	0.0	0.0026	0.37121
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalibaculum;s__Faecalibaculum_rodentium	0.0	0.0	0.0	6.15551	6.38932	0.0	0.04563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.13937
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Coriobacteriaceae_unclassified;s__Coriobacteriaceae_bacterium	0.0	0.0	0.0	4.66799	3.89553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.49798
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia_SGB48227	0.0	0.0	0.0	2.45229	0.89583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter_fulvigenes	0.0	0.0	0.0	1.67641	1.16617	0.0	0.00188	0.01612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10017
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia_equolifaciens	0.0	0.0	0.0	1.61239	1.54479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.91932
k__Bacteria;p__Firmicutes;c__CFGB29473;o__OFGB29473;f__FGB29473;g__GGB47957;s__GGB47957_SGB65947	0.0	0.0	0.0	1.03279	1.21413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella_SGB9260	0.0	0.0	0.0	0.96578	0.75994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__CFGB76760;o__OFGB76760;f__FGB76760;g__GGB22650;s__GGB22650_SGB63087	0.0	0.0	0.0	0.84727	0.86854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__CFGB3070;o__OFGB3070;f__FGB3070;g__GGB9512;s__GGB9512_SGB14909	0.0	0.0	0.0	0.57349	1.08708	0.0	0.04879	0.0	0.0	0.0	0.0	0.0	1.78193	0.0	0.0	0.01757
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB79384;s__GGB79384_SGB106011	0.0	0.0	0.0	0.51213	0.64889	0.61683	0.01646	0.0	0.0	0.0	0.0	0.05993	0.05344	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__CFGB72809;o__OFGB72809;f__FGB72809;g__GGB29473;s__GGB29473_SGB42252	0.0	0.0	0.0	0.46131	0.53998	0.0	0.0837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06104
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dubosiella;s__Dubosiella_newyorkensis	0.0	0.0	0.0	0.42698	0.44415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11272
k__Bacteria;p__Firmicutes;c__CFGB76688;o__OFGB76688;f__FGB76688;g__GGB4250;s__GGB4250_SGB5751	0.0	0.0	0.0	0.29173	0.16195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnospiraceae_unclassified;s__Lachnospiraceae_unclassified_SGB65957	0.0	0.0	0.0	0.28431	0.36251	0.05545	0.0	0.55059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__CFGB75721;o__OFGB75721;f__FGB75721;g__GGB48667;s__GGB48667_SGB72905	0.0	0.0	0.0	0.25666	0.20909	0.0	0.0	0.03483	0.0086	0.0	0.0	0.0	0.0	0.0	0.0	0.00991
k__Bacteria;p__Bacteroidetes;c__CFGB628;o__OFGB628;f__FGB628;g__GGB1492;s__GGB1492_SGB2067	0.0	0.0	0.0	0.25606	0.02321	0.0	0.0	0.0	0.14721	0.0	0.0	0.0	0.12185	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcaceae_unclassified;s__Aerococcaceae_bacterium_DSM_111022	0.0	0.0	0.0	0.20126	0.04833	0.0	0.00251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10357
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus_russellii	0.0	0.0	0.0	0.20068	0.29954	0.0	0.2492	0.0	0.09105	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides_merdae	0.0	0.0	0.0	0.16153	0.08789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07681	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__CFGB635;o__OFGB635;f__FGB635;g__GGB1543;s__GGB1543_SGB2126	0.0	0.0	0.0	0.15154	0.0479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__CFGB76760;o__OFGB76760;f__FGB76760;g__GGB22650;s__GGB22650_SGB105119	0.0	0.0	0.0	0.09304	0.1103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48227
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Clostridia_unclassified;s__Clostridia_bacterium	0.0	0.0	0.0	0.08965	0.09383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01818
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Jeotgalibaca;s__Jeotgalibaca_ciconiae	0.0	0.0	0.0	0.08193	0.00454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04602
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__GGB49980;s__GGB49980_SGB69981	0.0	0.0	0.0	0.08134	0.0	0.0	0.01841	0.0	0.02723	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__CFGB76082;o__OFGB76082;f__FGB76082;g__GGB47714;s__GGB47714_SGB65685	0.0	0.0	0.0	0.06607	0.00482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_maris	0.0	0.0	0.0	0.06393	0.03187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__CFGB76331;o__OFGB76331;f__FGB76331;g__GGB48567;s__GGB48567_SGB66627	0.0	0.0	0.0	0.05678	0.07013	0.0	0.13767	0.83962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05226
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_SGB5086	0.0	0.0	0.0	0.05228	0.05787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00545
k__Bacteria;p__Fusobacteria;c__CFGB76370;o__OFGB76370;f__FGB76370;g__GGB79751;s__GGB79751_SGB6028	0.0	0.0	0.0	0.04755	0.0378	0.0	0.01093	0.0	0.40902	0.0	0.0676	0.0	0.91736	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Vagococcus;s__Vagococcus_lutrae	0.0	0.0	0.0	0.03935	0.17333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13076
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Peptostreptococcaceae;g__Peptostreptococcaceae_unclassified;s__Peptostreptococcaceae_bacterium	0.0	0.0	0.0	0.02725	0.0279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola_vulgatus	0.0	0.0	0.0	0.02644	0.02697	0.01628	0.04457	0.0	0.0	0.00975	0.0	0.0	0.11336	0.0	0.09083	0.0
k__Bacteria;p__Bacteroidetes;c__CFGB76132;o__OFGB76132;f__FGB76132;g__GGB47741;s__GGB47741_SGB65713	0.0	0.0	0.0	0.02576	0.0	0.0	0.0	0.28289	0.0	0.0	0.0	0.0	0.00355	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Peptostreptococcaceae;g__Terrisporobacter;s__Terrisporobacter_othiniensis	0.0	0.0	0.0	0.01486	0.02629	0.0	0.00376	0.0368	0.0	0.1438	0.0	0.0	0.0	0.0	0.07244	0.0
k__Bacteria;p__Firmicutes;c__CFGB76600;o__OFGB76600;f__FGB76600;g__GGB3257;s__GGB3257_SGB4304	0.0	0.0	0.0	0.01396	0.01814	0.0	0.0	0.0	0.0414	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_xerosis	0.0	0.0	0.0	0.01074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_stationis	0.0	0.0	0.0	0.00818	0.02376	0.0	0.0	0.00776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus_canis	0.0	0.0	0.0	0.00739	0.01135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__CFGB76329;o__OFGB76329;f__FGB76329;g__GGB79420;s__GGB79420_SGB105987	0.0	0.0	0.0	0.00711	0.02805	0.0	0.0	0.01403	0.00499	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB3576;s__GGB3576_SGB4784	0.0	0.0	0.0	0.00634	0.01389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00029
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus;s__Anaerococcus_SGB53821	0.0	0.0	0.0	0.00512	0.01161	0.0	0.0	0.0	0.03328	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriales_unclassified;g__Gemmiger;s__Gemmiger_sp_An194	0.0	0.0	0.0	0.00501	0.00652	0.0	0.0	0.01147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00808
k__Bacteria;p__Bacteroidetes;c__CFGB76459;o__OFGB76459;f__FGB76459;g__GGB1491;s__GGB1491_SGB2066	0.0	0.0	0.0	0.00454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus_aquimarinus	0.0	0.0	0.0	0.00431	0.0	0.0	0.00335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13936
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__Muribaculum_gordoncarteri	0.0	0.0	0.0	0.00277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Enterorhabdus;s__Enterorhabdus_sp_P55	0.0	0.0	0.0	0.00276	0.00718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00205
k__Bacteria;p__Firmicutes;c__CFGB75721;o__OFGB75721;f__FGB75721;g__GGB80024;s__GGB80024_SGB63246	0.0	0.0	0.0	0.00071	0.00326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00897
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter_jeotgali	0.0	0.0	0.0	0.0004	0.0	0.0	0.0	0.05095	0.0	0.0	0.0	0.0	0.0	0.0	0.04403	0.05132
k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Tessaracoccus;s__Tessaracoccus_massiliensis	0.0	0.0	0.0	0.00023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus_nepalensis	0.0	0.0	0.0	0.0	0.00908	0.0	0.0	0.01291	0.0	0.0	0.0	0.0	0.0	0.0	0.02459	0.00075
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalicoccus;s__Faecalicoccus_SGB6321	0.0	0.0	0.0	0.0	0.0	0.37705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__CFGB72939;o__OFGB72939;f__FGB72939;g__GGB74511;s__GGB74511_SGB105989	0.0	0.0	0.0	0.0	0.0	0.1477	0.0	0.20641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB3602;s__GGB3602_SGB4574	0.0	0.0	0.0	0.0	0.0	0.0717	0.09687	0.0	0.0401	0.0	0.0	0.0	0.30587	0.0	0.0	0.07417
k__Bacteria;p__Firmicutes;c__CFGB76352;o__OFGB76352;f__FGB76352;g__GGB4571;s__GGB4571_SGB6320	0.0	0.0	0.0	0.0	0.0	0.01536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Dorea;s__Dorea_phocaeensis	0.0	0.0	0.0	0.0	0.0	0.00485	0.0	0.0242	0.00526	0.0	0.0	0.0	0.07853	0.0	0.0	0.0186
